generated_tokens,gamma,delta,green_fraction,z_score,p_value,prediction
95,0.9,5.0,1.0,3.2489314482696545,0.0005791969539072905,False
100,0.9,5.0,1.0,3.333333333333334,0.0004290603331968956,False
105,0.9,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
110,0.9,5.0,1.0,3.4960294939005054,0.00023611824981528695,False
115,0.9,5.0,1.0,3.574601764921203,0.00017538068385380967,False
120,0.9,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
125,0.9,5.0,1.0,3.72677996249965,9.697081455184442e-05,False
130,0.9,5.0,1.0,3.8005847503304606,7.217751740307143e-05,False
135,0.9,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
140,0.9,5.0,1.0,3.944053188733078,4.0057938280213534e-05,False
145,0.9,5.0,1.0,4.013864859597432,2.9866276948897763e-05,True
150,0.9,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
155,0.9,5.0,1.0,4.149966532662911,1.662619449493974e-05,True
160,0.9,5.0,1.0,4.216370213557839,1.2413303169367396e-05,True
165,0.9,5.0,1.0,4.281744192888377,9.27170407649669e-06,True
170,0.9,5.0,1.0,4.346134936801766,6.927867561401513e-06,True
175,0.9,5.0,1.0,4.409585518440984,5.178432685104539e-06,True
180,0.9,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
185,0.9,5.0,1.0,4.533823502911815,2.896271862340427e-06,True
190,0.9,5.0,1.0,4.594682917363408,2.1670390014660867e-06,True
195,0.9,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
200,0.9,5.0,1.0,4.714045207910317,1.2142337364462463e-06,True
205,0.9,5.0,1.0,4.772607021092118,9.092820849598837e-07,True
210,0.9,5.0,1.0,4.8304589153964805,6.810936049594929e-07,True
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,1.0,1.0540925533894598,0.14592027257189422,False
15,0.9,5.0,1.0,1.2909944487358058,0.09835280122947343,False
20,0.9,5.0,1.0,1.49071198499986,0.06801856405707185,False
25,0.9,5.0,1.0,1.666666666666667,0.047790352272814696,False
30,0.9,5.0,1.0,1.8257418583505538,0.0339445774309145,False
35,0.9,5.0,1.0,1.972026594366539,0.024303285336717884,False
40,0.9,5.0,1.0,2.1081851067789197,0.017507490509831247,False
45,0.9,5.0,0.9777777777777777,1.7391639824998364,0.041002961433335594,False
50,0.9,5.0,0.98,1.885618083164127,0.029673219395959904,False
55,0.9,5.0,0.9818181818181818,2.0225995873897267,0.02155722339153765,False
60,0.9,5.0,0.9833333333333333,2.1516574145596765,0.01571217326089125,False
65,0.9,5.0,0.9846153846153847,2.2739701341354883,0.01148389113510695,False
70,0.9,5.0,0.9857142857142858,2.3904572186687876,0.00841370474137837,False
75,0.9,5.0,0.9866666666666667,2.5018511664883785,0.006177292508936061,False
80,0.9,5.0,0.9875,2.608745973749755,0.004543733726219523,False
85,0.9,5.0,0.9882352941176471,2.711630722733202,0.00334765676937554,False
90,0.9,5.0,0.9888888888888889,2.8109134757052265,0.002470053442060638,False
95,0.9,5.0,0.9894736842105263,2.90693866424127,0.001824923778026788,False
100,0.9,5.0,0.99,3.0000000000000004,0.0013498980316301035,False
105,0.9,5.0,0.9904761904761905,3.090350231003689,0.0009996030087954244,False
110,0.9,5.0,0.990909090909091,3.1782086308186415,0.0007409403873601672,False
115,0.9,5.0,0.991304347826087,3.2637668288410984,0.0005497080260948861,False
120,0.9,5.0,0.9916666666666667,3.3471934069760154,0.0004081711669829957,False
125,0.9,5.0,0.992,3.428637565499678,0.0003033095104916228,False
130,0.9,5.0,0.9923076923076923,3.5082320772281173,0.00022554767380711382,False
135,0.9,5.0,0.9925925925925926,3.586095690932794,0.0001678329148840918,False
140,0.9,5.0,0.9928571428571429,3.662335103823572,0.00012496331395395188,False
145,0.9,5.0,0.993103448275862,3.7370465934182993,9.309721542838378e-05,False
150,0.9,5.0,0.9933333333333333,3.810317377662722,6.939425173935199e-05,False
155,0.9,5.0,0.9935483870967742,3.882226756362078,5.175214550989793e-05,False
160,0.9,5.0,0.99375,3.952847075210475,3.861339775279582e-05,False
165,0.9,5.0,0.9939393939393939,4.022244544834536,2.882308039031667e-05,True
170,0.9,5.0,0.9941176470588236,4.09047994051931,2.152407221500674e-05,True
175,0.9,5.0,0.9942857142857143,4.1576092031015,1.6079777815924956e-05,True
180,0.9,5.0,0.9944444444444445,4.223683957499603,1.2017051120638556e-05,True
185,0.9,5.0,0.9945945945945946,4.28875196221388,8.983994531419626e-06,True
190,0.9,5.0,0.9947368421052631,4.35285750066007,6.718724882004423e-06,True
195,0.9,5.0,0.9948717948717949,4.416041723243169,5.026234467409019e-06,True
200,0.9,5.0,0.995,4.478342947514801,3.761234153798476e-06,True
205,0.9,5.0,0.9951219512195122,4.539796922502259,2.815421728197265e-06,True
210,0.9,5.0,0.9952380952380953,4.600437062282363,2.1080269712037136e-06,True
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,1.0,1.0540925533894598,0.14592027257189422,False
15,0.9,5.0,1.0,1.2909944487358058,0.09835280122947343,False
20,0.9,5.0,1.0,1.49071198499986,0.06801856405707185,False
25,0.9,5.0,1.0,1.666666666666667,0.047790352272814696,False
30,0.9,5.0,1.0,1.8257418583505538,0.0339445774309145,False
35,0.9,5.0,1.0,1.972026594366539,0.024303285336717884,False
40,0.9,5.0,1.0,2.1081851067789197,0.017507490509831247,False
45,0.9,5.0,1.0,2.23606797749979,0.012673659338734211,False
50,0.9,5.0,1.0,2.3570226039551585,0.009211062727049524,False
55,0.9,5.0,1.0,2.472066162365221,0.006716732602885855,False
60,0.9,5.0,1.0,2.5819888974716116,0.004911637253759649,False
65,0.9,5.0,1.0,2.68741924943285,0.0036003255224522634,False
70,0.9,5.0,1.0,2.7888667551135855,0.002644641071146925,False
75,0.9,5.0,1.0,2.886751345948129,0.0019462085613892732,False
80,0.9,5.0,1.0,2.98142396999972,0.001434556396038289,False
85,0.9,5.0,1.0,3.073181485764296,0.0010589482119882643,False
90,0.9,5.0,1.0,3.1622776601683795,0.0007827011290012509,False
95,0.9,5.0,1.0,3.2489314482696545,0.0005791969539072905,False
100,0.9,5.0,1.0,3.333333333333334,0.0004290603331968956,False
105,0.9,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
110,0.9,5.0,1.0,3.4960294939005054,0.00023611824981528695,False
115,0.9,5.0,1.0,3.574601764921203,0.00017538068385380967,False
120,0.9,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
125,0.9,5.0,1.0,3.72677996249965,9.697081455184442e-05,False
130,0.9,5.0,1.0,3.8005847503304606,7.217751740307143e-05,False
135,0.9,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
140,0.9,5.0,1.0,3.944053188733078,4.0057938280213534e-05,False
145,0.9,5.0,1.0,4.013864859597432,2.9866276948897763e-05,True
150,0.9,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
155,0.9,5.0,1.0,4.149966532662911,1.662619449493974e-05,True
160,0.9,5.0,1.0,4.216370213557839,1.2413303169367396e-05,True
165,0.9,5.0,1.0,4.281744192888377,9.27170407649669e-06,True
170,0.9,5.0,1.0,4.346134936801766,6.927867561401513e-06,True
175,0.9,5.0,1.0,4.409585518440984,5.178432685104539e-06,True
180,0.9,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
185,0.9,5.0,1.0,4.533823502911815,2.896271862340427e-06,True
190,0.9,5.0,1.0,4.594682917363408,2.1670390014660867e-06,True
195,0.9,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
200,0.9,5.0,1.0,4.714045207910317,1.2142337364462463e-06,True
205,0.9,5.0,1.0,4.772607021092118,9.092820849598837e-07,True
210,0.9,5.0,1.0,4.8304589153964805,6.810936049594929e-07,True
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,1.0,1.0540925533894598,0.14592027257189422,False
15,0.9,5.0,1.0,1.2909944487358058,0.09835280122947343,False
20,0.9,5.0,1.0,1.49071198499986,0.06801856405707185,False
25,0.9,5.0,1.0,1.666666666666667,0.047790352272814696,False
30,0.9,5.0,1.0,1.8257418583505538,0.0339445774309145,False
35,0.9,5.0,1.0,1.972026594366539,0.024303285336717884,False
40,0.9,5.0,1.0,2.1081851067789197,0.017507490509831247,False
45,0.9,5.0,1.0,2.23606797749979,0.012673659338734211,False
50,0.9,5.0,1.0,2.3570226039551585,0.009211062727049524,False
55,0.9,5.0,1.0,2.472066162365221,0.006716732602885855,False
60,0.9,5.0,1.0,2.5819888974716116,0.004911637253759649,False
65,0.9,5.0,1.0,2.68741924943285,0.0036003255224522634,False
70,0.9,5.0,1.0,2.7888667551135855,0.002644641071146925,False
75,0.9,5.0,1.0,2.886751345948129,0.0019462085613892732,False
80,0.9,5.0,1.0,2.98142396999972,0.001434556396038289,False
85,0.9,5.0,1.0,3.073181485764296,0.0010589482119882643,False
90,0.9,5.0,1.0,3.1622776601683795,0.0007827011290012509,False
95,0.9,5.0,1.0,3.2489314482696545,0.0005791969539072905,False
100,0.9,5.0,1.0,3.333333333333334,0.0004290603331968956,False
105,0.9,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
110,0.9,5.0,1.0,3.4960294939005054,0.00023611824981528695,False
115,0.9,5.0,1.0,3.574601764921203,0.00017538068385380967,False
120,0.9,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
125,0.9,5.0,1.0,3.72677996249965,9.697081455184442e-05,False
130,0.9,5.0,1.0,3.8005847503304606,7.217751740307143e-05,False
135,0.9,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
140,0.9,5.0,1.0,3.944053188733078,4.0057938280213534e-05,False
145,0.9,5.0,1.0,4.013864859597432,2.9866276948897763e-05,True
150,0.9,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
155,0.9,5.0,1.0,4.149966532662911,1.662619449493974e-05,True
160,0.9,5.0,1.0,4.216370213557839,1.2413303169367396e-05,True
165,0.9,5.0,1.0,4.281744192888377,9.27170407649669e-06,True
170,0.9,5.0,1.0,4.346134936801766,6.927867561401513e-06,True
175,0.9,5.0,1.0,4.409585518440984,5.178432685104539e-06,True
180,0.9,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
185,0.9,5.0,1.0,4.533823502911815,2.896271862340427e-06,True
190,0.9,5.0,1.0,4.594682917363408,2.1670390014660867e-06,True
195,0.9,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
200,0.9,5.0,1.0,4.714045207910317,1.2142337364462463e-06,True
205,0.9,5.0,1.0,4.772607021092118,9.092820849598837e-07,True
210,0.9,5.0,1.0,4.8304589153964805,6.810936049594929e-07,True
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,1.0,1.0540925533894598,0.14592027257189422,False
15,0.9,5.0,1.0,1.2909944487358058,0.09835280122947343,False
20,0.9,5.0,1.0,1.49071198499986,0.06801856405707185,False
25,0.9,5.0,1.0,1.666666666666667,0.047790352272814696,False
30,0.9,5.0,1.0,1.8257418583505538,0.0339445774309145,False
35,0.9,5.0,1.0,1.972026594366539,0.024303285336717884,False
40,0.9,5.0,1.0,2.1081851067789197,0.017507490509831247,False
45,0.9,5.0,1.0,2.23606797749979,0.012673659338734211,False
50,0.9,5.0,1.0,2.3570226039551585,0.009211062727049524,False
55,0.9,5.0,1.0,2.472066162365221,0.006716732602885855,False
60,0.9,5.0,1.0,2.5819888974716116,0.004911637253759649,False
65,0.9,5.0,1.0,2.68741924943285,0.0036003255224522634,False
70,0.9,5.0,1.0,2.7888667551135855,0.002644641071146925,False
75,0.9,5.0,1.0,2.886751345948129,0.0019462085613892732,False
80,0.9,5.0,1.0,2.98142396999972,0.001434556396038289,False
85,0.9,5.0,1.0,3.073181485764296,0.0010589482119882643,False
90,0.9,5.0,1.0,3.1622776601683795,0.0007827011290012509,False
95,0.9,5.0,1.0,3.2489314482696545,0.0005791969539072905,False
100,0.9,5.0,1.0,3.333333333333334,0.0004290603331968956,False
105,0.9,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
110,0.9,5.0,1.0,3.4960294939005054,0.00023611824981528695,False
115,0.9,5.0,1.0,3.574601764921203,0.00017538068385380967,False
120,0.9,5.0,0.9916666666666667,3.3471934069760154,0.0004081711669829957,False
125,0.9,5.0,0.992,3.428637565499678,0.0003033095104916228,False
130,0.9,5.0,0.9923076923076923,3.5082320772281173,0.00022554767380711382,False
135,0.9,5.0,0.9851851851851852,3.2992080356581703,0.0004847901396445309,False
140,0.9,5.0,0.9857142857142858,3.3806170189140667,0.00036161635821507776,False
145,0.9,5.0,0.9862068965517241,3.460228327239166,0.0002698587673204411,False
150,0.9,5.0,0.9866666666666667,3.538151850686813,0.00020146912963125985,False
155,0.9,5.0,0.9870967741935484,3.614486980061245,0.00015047146918512055,False
160,0.9,5.0,0.9875,3.6893239368631097,0.00011242538595945817,False
165,0.9,5.0,0.9878787878787879,3.762744896780695,8.402930325535074e-05,False
170,0.9,5.0,0.9882352941176471,3.8348249442368525,6.282687722913849e-05,False
175,0.9,5.0,0.9885714285714285,3.905632887762015,4.698954763737717e-05,False
180,0.9,5.0,0.9888888888888889,3.9752319599996264,3.5155346485682415e-05,False
185,0.9,5.0,0.9891891891891892,4.043680421515943,2.6309315011019407e-05,True
190,0.9,5.0,0.9894736842105263,4.111032083956733,1.969472281182494e-05,True
195,0.9,5.0,0.9897435897435898,4.1773367652300255,1.4747109272184034e-05,True
200,0.9,5.0,0.99,4.242640687119286,1.1045248499375049e-05,True
205,0.9,5.0,0.9902439024390244,4.3069868239124,8.2746731927541e-06,True
210,0.9,5.0,0.9904761904761905,4.370415209168244,6.200525145216851e-06,True
5,0.9,5.0,1.0,0.74535599249993,0.22802827012512794,False
10,0.9,5.0,1.0,1.0540925533894598,0.14592027257189422,False
15,0.9,5.0,1.0,1.2909944487358058,0.09835280122947343,False
20,0.9,5.0,1.0,1.49071198499986,0.06801856405707185,False
25,0.9,5.0,1.0,1.666666666666667,0.047790352272814696,False
30,0.9,5.0,1.0,1.8257418583505538,0.0339445774309145,False
35,0.9,5.0,1.0,1.972026594366539,0.024303285336717884,False
40,0.9,5.0,1.0,2.1081851067789197,0.017507490509831247,False
45,0.9,5.0,1.0,2.23606797749979,0.012673659338734211,False
50,0.9,5.0,1.0,2.3570226039551585,0.009211062727049524,False
55,0.9,5.0,1.0,2.472066162365221,0.006716732602885855,False
60,0.9,5.0,1.0,2.5819888974716116,0.004911637253759649,False
65,0.9,5.0,1.0,2.68741924943285,0.0036003255224522634,False
70,0.9,5.0,1.0,2.7888667551135855,0.002644641071146925,False
75,0.9,5.0,1.0,2.886751345948129,0.0019462085613892732,False
80,0.9,5.0,1.0,2.98142396999972,0.001434556396038289,False
85,0.9,5.0,1.0,3.073181485764296,0.0010589482119882643,False
90,0.9,5.0,1.0,3.1622776601683795,0.0007827011290012509,False
95,0.9,5.0,1.0,3.2489314482696545,0.0005791969539072905,False
100,0.9,5.0,1.0,3.333333333333334,0.0004290603331968956,False
105,0.9,5.0,1.0,3.4156502553198664,0.00031814957062015203,False
110,0.9,5.0,1.0,3.4960294939005054,0.00023611824981528695,False
115,0.9,5.0,1.0,3.574601764921203,0.00017538068385380967,False
120,0.9,5.0,1.0,3.6514837167011076,0.00013036481642769715,False
125,0.9,5.0,1.0,3.72677996249965,9.697081455184442e-05,False
130,0.9,5.0,1.0,3.8005847503304606,7.217751740307143e-05,False
135,0.9,5.0,1.0,3.872983346207417,5.3755588364734486e-05,False
140,0.9,5.0,1.0,3.944053188733078,4.0057938280213534e-05,False
145,0.9,5.0,1.0,4.013864859597432,2.9866276948897763e-05,True
150,0.9,5.0,1.0,4.08248290463863,2.2278545302012454e-05,True
155,0.9,5.0,1.0,4.149966532662911,1.662619449493974e-05,True
160,0.9,5.0,1.0,4.216370213557839,1.2413303169367396e-05,True
165,0.9,5.0,1.0,4.281744192888377,9.27170407649669e-06,True
170,0.9,5.0,1.0,4.346134936801766,6.927867561401513e-06,True
175,0.9,5.0,1.0,4.409585518440984,5.178432685104539e-06,True
180,0.9,5.0,1.0,4.47213595499958,3.8721082155079856e-06,True
185,0.9,5.0,1.0,4.533823502911815,2.896271862340427e-06,True
190,0.9,5.0,1.0,4.594682917363408,2.1670390014660867e-06,True
195,0.9,5.0,1.0,4.654746681256314,1.6218963387881757e-06,True
200,0.9,5.0,1.0,4.714045207910317,1.2142337364462463e-06,True
205,0.9,5.0,1.0,4.772607021092118,9.092820849598837e-07,True
210,0.9,5.0,1.0,4.8304589153964805,6.810936049594929e-07,True
